Id,Proficiency,Text
ja014CVETF,A2,"Quando eu morava no Japão, estava muito ocupada com o trabalho. Eu levantava-me muito cedo e trabalhava até muito tarde. Às vezes, ficava na empresa até próximo dia e continuava [Fig1] trabalhar. Estava a pensar só sobre o trabalho. Tinha um chefe horrível e estava sempre cansada.

Mas, desde quando cheguei a Portugal, tenho tido a vida diferente. Agora a minha vida é mais calma. O trabalho não é muito e o chefe é simpático e tenho muitos tempos para almoçar! No entanto, tinha um problema com a língua. Enquanto eu trabalho, não preciso de falar português, mas é importante falá-lo na rua. Um dia, estava a andar a pé, quando a mulher portuguesa me perguntou alguma coisa, Mas [Fig1] compreendi nada o que ela disse. Eu fiquei triste, porque não a pude ajudar. Então, eu decidi estudar português na universidade. Eu tenho aprendido muito e agora tenho menos problemas para  comunicar com os portugueses. Há mais uma coisa que mudou a minha vida. Estava a viver sozinha no Japão e não tinha tempo para visitar a minha família que morava longe do meu apartamento. Mas, aqui em Portugal, eu moro com o meu namorado e a família dele também mora muito perto de nós. Os portugueses passam com a família, por isso, ao fim-de-semana, eu sou sempre enviada pela família dele. A mãe dele diz-me sempre ""Vim cá para almoçar juntos!"". No domingo, eu visitei-a e comeram a comida portuguesa. O meu namorado e eu ficaram lá até tarde. Quando nós chegámos a casa, eram 11 da tarde."
ru020CVMTF,B1,"Eu comecei a frequentar o curso de Língua Portuguesa em Agosto. Foi uma experiência muito positiva, eu quase não tenha tido experiências negativas durante os últimos dois meses.

Lembro-me ainda de uma frase que me disse uma amiga russa que frequentava  este curso no ano passado. Ela disse que, mesmo uma pessoa era muito tímida e não gostava de falar, começava falar ao fim do curso. Realmente é assim.

Na minha opinião, um dos aspectos positivos deste curso é facto que todos os professores são muito bons. Eu já conheço 3 professoras do curso de Língua Portuguesa e acho que as três professoras têm muito boa maneira de ensino dos alunos,  podem criar  a atmosfera muito agradável durante as aulas e, além disso, todas são pessoas muito simpáticas.

Outro aspecto positivo é a programa do curso. Acho que o programa do curso é muito lógico, ajuda os alunos a compreenderem gramática portuguesa.

Um dos aspectos negativos que eu tive desde que cheguei a Portugal foi a burocracia. É muito difícil tratar de papéis em Portugal e na Faculdade também.

Espero que problemas de burocracia melhorem. Outra coisa, se eu tivesse possibilidade, eu substituía as folhas de  fotocópias que nós recebemos durante as aulas por um livro, porque é muito fácil perder uma folha de fotocópia.

No entanto, em geral eu  tive uma boa experiência e vou continuar o curso em Outubro."
de039CAETI_1,A2,"Eu tenho feito muitas coisas interessantes desde que cheguei a Portugal. Visitei uma região de Algarve perto de Espanha com o meu namorado, tenho viajado para o Porto e Coimbra e tenho andado na rua da Bica, quando as lisboetas celebraram a festa do Santo António, no verão. Eu tenho comido muitas comidas portuguesas e tenho bebido cerveja pelas ruas do Bairro Alto - uma coisa muito curiosa para mim!"
zh059CAATF_3,B2,"A existência de instituições como o Banco Alimentar contra o Fome deixa-nos esperançosos. Concordo com esta opinião. Nós e a humanidade precisamos de esperança em toda a vida. Francamente, a vida não é sempre simples e cheia de felicidade. É provável sofrermos muito. Temos de insistir e forçar com a ajuda de esperança, especialmente no momento mais difícil e duro.

A existência de instituições como o Banco Alimentar pode identificar que hoje em dia as boas qualidades de humanidade ainda existem. Nós ajudamos os outros. A própria sociedade, que é construída por pessoas, tem a capacidade de resolver os problemas com que se enfrentam as sociedades modernas.

As pessoas juntam-se com vontade para fazer alguma coisa com significado para toda a sociedade, sem pedir salários. Todas as pessoas são forçadas. Normalmente, os grupos como assim têm muitos suportes mais do que imaginava. ?

No entanto, os grupos e os instituições não têm poderes. Talvez tenham os relações sociais, mas às vezes, obviamente, enfrentam as dificuldades de dinheiro, etc.

Na minha cabeça, a existência dos instituições é um resultado de esforço conjunto de instituição e dos povos. Porém, a combinação de instituição e o governo é uma melhor maneira. Ambos os lados têm vantagens e desvantagens durante os trabalhos. Se os dois lados cooperarem um com outro, é mais suficiente e simples enfrentarem e resolverem os problemas e dificuldades da sociedade.

""Acreditamos que atos de solidariedade como este possibilitarão o surgimento de um Novo Mundo"".

Para mim, o surgimento de um Novo Mundo pode existir com os esforços conjuntos."
it011CVETI_3,A2,"Olá amigos! Encontramos na minha casa para celebrar o meu aniversário no próximo sábado às 18 horas. Não se esquecem de levar bebida!

Depois da meia-noite vamos à discoteca.

Os amigos que moram fora de Lisboa podem dormir na minha casa.

Até breve, FF"
de040CAETF,A2,"No fim-de-semana passado eu tinha amigos da Alemanha em casa. Eles vieram a Lisboa pela primeira vez e, por isso, mostrei-lhes a cidade toda. Mas no domingo demos um passeio de carro. Saímos da cidade pela ponte de 25 de Abril e fomos a Almada. Visitámos o sítio onde fica o elevador panorâmico e depois fomos ao Cristo Rei. São dois sítios com vistas maravilhosas para Lisboa , o rio Tejo e a ponte. Depois fomos à Costa de Caparica e demos uma volta na praia. Havia bom vento de ar puro do mar e também gostava de olhar para as ondas, que eram grandes neste dia. Pela noite visitámos Trafaria, uma aldeia em frente a em frente a / à frente de Belém. Lá tomámos um café e vimos o pôr-do-sol. Voltámos para Lisboa pelas sete e meia. Mais tarde, em casa, vimos juntos a nossa telenovela preferida e jantámos um raclete com muitos legumes e queijo. Foi uma dia maravilhoso."
sv006CVETI_1,A2,"Olá!

Estou de férias na Suécia. É um país muito giro e já encontrei pessoas simpáticas. Acho que são tão giras que vamos ficar amigos para sempre. Há lugares muito interessantes, nas cidades suecas. Fora das cidades há paisagens deslumbrantes! Fiquei doente os dois primeiros dias, talvez porque comi comida estragada. A Suécia é bonito, mas o tempo é mau e frio. Está a chover agora…"
fr030CAMTI_1,B1,"Se eu fosse fotografada, eu gostaria que fosse na universidade, numa sala de aula, com o meu dicionário de português e alguns exercícios de gramática ao meu lado. Eu estaria sentada no meio da sala, trabalhando com o meu dicionário aberto numa certa página. Eu acho que os estudantes, os jovens de hoje são o futuro duma cidade, são o povo de amanhã. A chave do sucesso é a educação e cada pessoa deveria ter a oportunidade de estudar. O tema da minha fotografia seria a importância da educação e a minha frase seria uma destas:

- Lisboa, fazer da educação uma prioridade.

- Lisboa sou eu, o vosso amanhã.

- Lisboa, tudo começa aqui.

- Lisboa: uma cidade cheia de oportunidades."
en041CVETD,A2,"Nas minhas últimas férias, eu fui na ir a / para Ericeira. A Ericeira fica no norte de Portugal. Fui com os meus pais e a minha irmã. Ficámos no hotel vinte minutos a pé da praia. No primeiro dia, fomos para a praia. Enquanto os meus pais falaram com alguns familiares, eu e a minha irmã demos uma volta pela praia e tomámos banhos! A água estava muito fria, mas era muito divertido mergulhar com aquelas ondas. O tempo ficou maravilhoso - o céu era azul, o sol brilhava e era muito agradável. Eu vesti-me com uma minissaia de algodão e um fato de banho. Hei- de voltar para lá."
zh011CVITF,A1,"Nas últimas férias, todo os dias, acordei às 8h 30 da manhã. Tomei o pequeno-almoço e depois saí de casa às 9h00. Fui de metro e cheguei ao escritório às 9h30. À tarde, almocei na Cantina do I.S.T. com os meus colegas. Normalmente, tomo um café às 16h00 e depois trabalho até 18h00. Janto na cantina e fico no meu escritório até à meia-noite. Gosto de trabalhar à noite porque está quieto calmo. Voltei a casa às 00h30. Tomei duche e depois falei um pouco com os meus amigos. Fui para a cama à 01h30.

E quando o curso de português acabar, vou viver a vida mais regular. Vou acordar às 7h30 da manhã. Vou chegar ao escritório às 8h30. Vou almoçar na Cantina às 12h30. Vou sair do escritório às 18h30 e depois vou cozinhar em casa. À noite, vou ler os livros e papéis. E vou tomar o banho às 23h30. Vou para a cama à meia-noite."
de011CAETD,A2,"- Estou ? - Boa tarde, sou FF e tenho interesse num quarto em sua casa. - Sim, muito bem. - Queria saber quando posso mudar [Fig1] casa. - É possível no dia um do Março. - Muito bem. Quanto é de mês? - São 185€. - Com água e gás? - Não, não é. Precise pagar para estes sempre até dia 7 de mês seguinte. - bem. A casa tem televisão, internet e telefone? - Sim, tem. Também há microondas, máquina de lavar e de secar roupa. - Bom. Quando podia ver a casa? - Podemos encontrar a manhã, às 6 de tarde. Pode ser? - Sim, pode ser. - Então, por favor, pode explicar me como é a casa e como posso vir ? - Com certeza. É perto de Marquês de Pombal. Apanha do metro de linha azul ou amarelo até M.d.P. Saí o metro e vai no direcção do centro de Lisboa. Já a primeira rua, chama-se PP, e vira à esquerda. Continua até no XX. Encontramo-nos em frente da casa. - Muito obrigada. Até amanhã e boa tarde. - Obrigada eu. Até amanhã."
ro002CVMTD,B1,"Querido Nuno,

Como vais? Tudo bem? Eu estou com uns amigos na praia de Ribamar, tão feliz mas ao mesmo tempo triste, porque tu não estás connosco. Gosto muito de olhar para os surfistas que não querem deixar o mar todos os dias. As horas cá passam lentamente e nós podemos divertir-nos na areia de manhã até à noite, nadar no mar tão azul que se confunde com o céu. Todas as manhãs nós tomamos cafés na praia, perto do mar, e ouvimos o som das ondas.

Tens de saber que os habitantes da cidade estão muito felizes com a chegada dos turistas e querem oferecer-lhes os melhores momentos das suas vidas.

Tenho saudades tuas, Nuno. Vemo-nos em poucos dias.

Beijos,

Joana"
ro004CVETI,A2,"Ontem quando o Sr. Silva chegou a casa já era noite. Entrou na casa e notou que o gato estava a esperá-lo. Ele tinha recebido o gato como prenda no seu dia de aniversário. O gato era branco e tinha as orelhas pretas e o Sr. Silva gostou dele num instante. O Sr. Silva entrou na sala e como a casa dele não tinha aquecimento central ligou o aquecedor eléctrico enquanto lia o jornal e via televisão. O Sr. Silva normalmente passa pelo menos uma hora em frente da televisão todos as dias antes de ir para cama, mas como ontem estava muito cansado adormeceu sem dar conta. O gato desligou o aquecedor e a sala ficou fria. Apesar disso, o Sr. Silva acordou de manhã, quando o sol começou a brilhar."
pl009CVSTF,C1,"Hoje em dia, temos de encarar numerosos problemas do mundo contemporâneo, de entre os quais se podem destacar, por exemplo,  políticos, económicos, sociais, os relacionados com desemprego, etc. Indubitavelmente, para  encontrar uma resolução para as questões supramencionadas, o diálogo e a colaboração entre as pessoas constituem dois elementos indispensáveis. Contudo, infelizmente, muita gente, em vez de , pelo menos, tentar lidar em conjunto contra a situação existente no mundo de hoje, melhorar as condições de vida, etc., entra em conflitos com outros.

Um problema bastante grave que aparece na sociedade atual é um fenómeno de racismo, discriminação pela cor da pele e outras formas de intolerância. Frequentemente, acontece que diferentes formas da violência, tanto verbal como gestual, afetam já as crianças, principalmente as crianças negras que, por exemplo,  frequentam as aulas com as crianças europeias ou americanas. Com frequência, sofrem humilhação, já que os outros meninos os ofendem, se riem deles, etc. Passa-se assim não somente pelo facto de serem diferentes, surge aqui outro problema, ou seja, falta da educação familiar. Os pais, cujo exemplo, normalmente, seguem as crianças, nem sempre explicam às crias como é que se devem comportar. outro assunto é que os próprios pais  apresentam uma atitude de ódio, desrespeito, etc. para com os indivíduos da cor da pele distinta e estes sentimentos negativos querem transmitir aos seus filhos.

As mostras da intolerância são facilmente visíveis na área de trabalho. Às vezes, as pessoas negras ou africanas são discriminadas, não podem obter o emprego, já não mencionando os cargos altos ou directivos. Ao olhar para o modo de comportamento da sociedade contemporânea, tem-se a impressão de que numas regiões do mundo  as pessoas continuam a viver na convicção de que existem nações melhores e piores, como pensavam nas épocas passadas, quando os escravos foram aproveitados para o trabalho demasiado duro, por exemplo, nas minas. Cada uma das nações deveria lembrar-se de que a violência vai gerar mais violência e existe  o perigo que, cada vez mais, vão acontecer as situações semelhantes às do E.U.A,, onde os negros organizam manifestações contra os americanos ou mesmo houve uns casos da morte. Na África, a gravidade da situação chegou até tal ponto que, em certas tribos selvagens, as crianças da cor de pele extraordinariamente branca são matadas. Ainda bem que existam as “aldeias” especiais, onde os albinos podem encontrar refúgio.

Para terminar, o que é mais importante é a alma, o “interior” do ser humano,  o seu carácter e comportamento. não se deve prestar atenção à cor da pele e ao aspecto físico, que é possível que enganem. Porém, como escreveu o autor, “enquanto a cor da pele for mais importante que o brilho dos olhos, haverá guerra”."
